pH,Redox,Leit,Trueb,Cl,Cl_2,EVENT
8.4,761,189,0.02,0.17,0.103,FALSE
8.4,760,189,0.05,0.17,0.105,FALSE
8.4,761,190,0.022,0.17,0.103,FALSE
8.39,761,189,0.021,0.17,0.103,FALSE
8.39,760,190,0.021,0.17,0.105,FALSE
8.39,761,190,0.022,0.17,0.103,FALSE
8.4,761,190,0.021,0.17,0.103,FALSE
8.4,761,190,0.021,0.17,0.103,FALSE
8.4,761,190,0.021,0.17,0.103,FALSE
8.4,761,189,0.021,0.17,0.103,FALSE
8.4,760,189,0.021,0.17,0.103,FALSE
8.4,760,189,0.021,0.17,0.103,FALSE
8.4,760,189,0.021,0.17,0.103,FALSE
8.41,760,189,0.021,0.17,0.103,FALSE
8.41,761,189,0.021,0.17,0.103,FALSE
8.41,761,190,0.021,0.17,0.103,FALSE
8.41,760,189,0.021,0.16,0.103,FALSE
8.41,761,189,0.021,0.16,0.103,FALSE
8.41,760,189,0.021,0.16,0.103,FALSE
8.41,761,189,0.021,0.16,0.103,FALSE
8.41,760,190,0.021,0.16,0.103,FALSE
8.41,760,189,0.021,0.16,0.103,FALSE
8.41,760,190,0.02,0.16,0.103,FALSE
8.41,760,190,0.02,0.16,0.103,FALSE
8.42,760,189,0.021,0.16,0.103,FALSE
8.42,760,190,0.021,0.16,0.103,FALSE
8.43,760,189,0.021,0.16,0.103,FALSE
8.42,760,190,0.021,0.16,0.103,FALSE
8.43,760,189,0.021,0.16,0.103,FALSE
8.43,761,189,0.021,0.17,0.103,FALSE
8.43,761,189,0.021,0.17,0.103,FALSE
8.43,760,190,0.021,0.18,0.103,FALSE
8.43,760,189,0.021,0.17,0.103,FALSE
8.43,760,189,0.021,0.17,0.103,FALSE
8.43,760,189,0.021,0.17,0.103,FALSE
8.43,760,190,0.021,0.18,0.105,FALSE
8.42,761,189,0.021,0.18,0.103,FALSE
8.43,761,190,0.021,0.18,0.105,FALSE
8.43,761,189,0.021,0.17,0.105,FALSE
8.43,760,190,0.021,0.17,0.106,FALSE
8.43,762,190,0.021,0.17,0.105,FALSE
8.43,761,189,0.021,0.17,0.106,FALSE
8.42,761,189,0.021,0.17,0.106,FALSE
8.42,762,190,0.021,0.17,0.106,FALSE
8.42,762,189,0.021,0.17,0.106,FALSE
8.42,762,190,0.021,0.17,0.105,FALSE
8.42,761,189,0.022,0.17,0.106,FALSE
8.42,762,190,0.022,0.17,0.106,FALSE
8.41,762,189,0.021,0.17,0.106,FALSE
8.41,762,189,0.021,0.17,0.106,FALSE
8.41,762,190,0.021,0.17,0.106,FALSE
8.41,762,189,0.021,0.16,0.106,FALSE
8.41,762,190,0.022,0.16,0.106,FALSE
8.41,762,189,0.021,0.16,0.106,FALSE
8.41,761,190,0.022,0.16,0.106,FALSE
8.41,761,189,0.021,0.16,0.108,FALSE
8.41,762,190,0.021,0.16,0.106,FALSE
8.41,762,189,0.022,0.16,0.106,FALSE
8.41,762,189,0.021,0.16,0.108,FALSE
8.4,762,190,0.022,0.17,0.108,FALSE
8.4,762,189,0.022,0.17,0.108,FALSE
8.4,762,189,0.021,0.16,0.106,FALSE
8.4,762,190,0.022,0.16,0.106,FALSE
8.4,762,189,0.021,0.17,0.108,FALSE
8.4,762,190,0.021,0.17,0.108,FALSE
8.4,762,190,0.022,0.17,0.109,FALSE
8.39,762,189,0.021,0.17,0.11,FALSE
8.39,762,190,0.021,0.17,0.109,FALSE
8.39,762,189,0.022,0.17,0.109,FALSE
8.39,762,190,0.022,0.17,0.11,FALSE
8.39,762,190,0.022,0.17,0.11,FALSE
8.39,762,189,0.022,0.17,0.108,FALSE
8.39,762,190,0.021,0.17,0.109,FALSE
8.39,762,189,0.021,0.17,0.109,FALSE
8.39,762,190,0.021,0.17,0.109,FALSE
8.39,762,190,0.021,0.17,0.109,FALSE
8.4,761,190,0.021,0.17,0.109,FALSE
8.39,762,189,0.021,0.17,0.109,FALSE
8.39,762,190,0.021,0.17,0.109,FALSE
8.4,762,189,0.022,0.17,0.11,FALSE
8.4,762,189,0.022,0.17,0.108,FALSE
8.4,762,190,0.022,0.17,0.108,FALSE
8.4,762,190,0.022,0.17,0.109,FALSE
8.4,762,189,0.022,0.17,0.109,FALSE
8.41,762,189,0.022,0.17,0.108,FALSE
8.4,762,190,0.022,0.17,0.108,FALSE
8.41,762,189,0.022,0.17,0.108,FALSE
8.41,761,190,0.022,0.17,0.109,FALSE
8.41,762,189,0.022,0.17,0.108,FALSE
8.41,762,189,0.022,0.17,0.108,FALSE
8.41,761,190,0.023,0.17,0.108,FALSE
8.41,762,189,0.023,0.17,0.106,FALSE
8.41,762,190,0.023,0.17,0.108,FALSE
8.41,762,190,0.022,0.17,0.108,FALSE
8.41,761,189,0.023,0.17,0.11,FALSE
8.41,762,189,0.024,0.16,0.109,FALSE
8.41,762,190,0.023,0.16,0.11,FALSE
8.41,762,189,0.023,0.17,0.109,FALSE
8.41,762,189,0.023,0.17,0.11,FALSE
8.41,762,189,0.024,0.17,0.109,FALSE
8.41,762,189,0.024,0.17,0.11,FALSE
8.41,762,190,0.024,0.17,0.11,FALSE
8.41,762,189,0.024,0.17,0.11,FALSE
8.41,762,189,0.024,0.17,0.11,FALSE
8.4,762,189,0.024,0.17,0.111,FALSE
8.4,762,189,0.024,0.17,0.11,FALSE
8.4,762,189,0.024,0.17,0.11,FALSE
8.4,762,189,0.024,0.17,0.111,FALSE
8.4,762,189,0.025,0.17,0.11,FALSE
8.4,762,189,0.025,0.17,0.111,FALSE
8.4,762,189,0.026,0.17,0.111,FALSE
8.4,762,189,0.025,0.17,0.111,FALSE
8.4,762,190,0.027,0.17,0.111,FALSE
8.4,762,189,0.025,0.17,0.111,FALSE
8.4,762,190,0.024,0.17,0.11,FALSE
8.4,762,189,0.024,0.17,0.11,FALSE
8.4,762,190,0.028,0.17,0.11,FALSE
8.4,762,190,0.025,0.17,0.11,FALSE
8.41,762,190,0.025,0.17,0.111,FALSE
8.4,762,190,0.025,0.17,0.11,FALSE
8.41,762,189,0.025,0.17,0.11,FALSE
8.4,762,190,0.025,0.17,0.11,FALSE
8.41,762,190,0.024,0.17,0.11,FALSE
8.41,762,189,0.024,0.17,0.11,FALSE
8.41,762,189,0.024,0.17,0.111,FALSE
8.41,762,189,0.024,0.17,0.11,FALSE
8.41,762,189,0.025,0.17,0.11,FALSE
8.41,762,190,0.024,0.17,0.11,FALSE
8.41,762,189,0.024,0.17,0.11,FALSE
8.41,762,189,0.024,0.17,0.11,FALSE
8.41,762,189,0.024,0.17,0.11,FALSE
8.41,762,189,0.024,0.17,0.11,FALSE
8.41,762,189,0.024,0.17,0.111,FALSE
8.41,762,190,0.024,0.17,0.111,FALSE
8.41,762,190,0.023,0.17,0.111,FALSE
8.41,762,189,0.024,0.17,0.111,FALSE
8.41,762,190,0.024,0.17,0.111,FALSE
8.4,762,189,0.024,0.17,0.11,FALSE
8.4,762,189,0.024,0.17,0.111,FALSE
8.4,762,189,0.024,0.17,0.113,FALSE
8.39,762,189,0.024,0.17,0.111,FALSE
8.39,762,189,0.024,0.17,0.113,FALSE
8.39,762,189,0.023,0.17,0.113,FALSE
8.39,762,189,0.024,0.17,0.111,FALSE
8.39,762,190,0.023,0.17,0.113,FALSE
8.39,762,189,0.023,0.17,0.114,FALSE
8.38,762,190,0.023,0.17,0.114,FALSE
8.38,763,190,0.023,0.17,0.114,FALSE
8.38,763,190,0.023,0.17,0.113,FALSE
8.38,762,189,0.023,0.17,0.113,FALSE
8.38,762,189,0.023,0.17,0.113,FALSE
8.38,762,190,0.023,0.17,0.113,FALSE
8.37,763,190,0.023,0.17,0.111,FALSE
8.37,763,189,0.023,0.17,0.113,FALSE
8.37,762,189,0.023,0.17,0.111,FALSE
8.37,763,190,0.023,0.17,0.113,FALSE
8.37,762,189,0.026,0.17,0.113,FALSE
8.37,762,189,0.023,0.17,0.113,FALSE
8.37,763,190,0.023,0.17,0.113,FALSE
8.37,762,189,0.023,0.17,0.111,FALSE
8.37,762,189,0.023,0.17,0.111,FALSE
8.37,762,189,0.023,0.17,0.113,FALSE
8.38,762,189,0.023,0.17,0.111,FALSE
8.37,762,190,0.023,0.17,0.111,FALSE
8.37,762,189,0.023,0.17,0.113,FALSE
8.38,763,189,0.022,0.17,0.111,FALSE
8.38,762,189,0.022,0.17,0.111,FALSE
8.38,762,189,0.022,0.18,0.113,FALSE
8.38,762,190,0.022,0.18,0.113,FALSE
8.38,763,189,0.022,0.18,0.111,FALSE
8.38,762,189,0.021,0.18,0.113,FALSE
8.38,762,190,0.022,0.18,0.111,FALSE
8.38,762,190,0.022,0.18,0.113,FALSE
8.39,762,190,0.022,0.18,0.113,FALSE
8.38,762,189,0.022,0.18,0.113,FALSE
8.38,762,189,0.022,0.18,0.113,FALSE
8.38,762,189,0.022,0.18,0.111,FALSE
8.38,762,190,0.022,0.18,0.111,FALSE
8.38,762,190,0.022,0.18,0.111,FALSE
8.38,763,189,0.024,0.18,0.111,FALSE
8.38,762,190,0.023,0.18,0.111,FALSE
8.38,762,189,0.022,0.18,0.113,FALSE
8.38,762,189,0.022,0.18,0.111,FALSE
8.38,762,189,0.022,0.18,0.111,FALSE
8.38,762,189,0.022,0.18,0.113,FALSE
8.38,762,190,0.022,0.18,0.111,FALSE
8.38,762,190,0.022,0.18,0.111,FALSE
8.38,763,190,0.022,0.18,0.111,FALSE
8.38,763,189,0.022,0.18,0.11,FALSE
8.38,762,189,0.021,0.18,0.111,FALSE
8.38,762,189,0.021,0.18,0.111,FALSE
8.37,762,190,0.022,0.17,0.111,FALSE
8.38,763,189,0.021,0.18,0.111,FALSE
8.37,763,189,0.021,0.17,0.111,FALSE
8.37,762,190,0.022,0.17,0.111,FALSE
8.37,763,190,0.021,0.17,0.111,FALSE
8.37,762,189,0.022,0.17,0.111,FALSE
8.37,762,190,0.021,0.17,0.111,FALSE
8.37,762,189,0.021,0.17,0.111,FALSE
8.37,762,189,0.021,0.18,0.111,FALSE
8.37,763,189,0.021,0.18,0.11,FALSE
8.37,762,190,0.021,0.18,0.111,FALSE
8.37,762,190,0.021,0.18,0.111,FALSE
8.37,762,190,0.023,0.18,0.111,FALSE
8.37,762,190,0.021,0.18,0.113,FALSE
8.37,762,190,0.021,0.18,0.113,FALSE
8.37,763,190,0.021,0.18,0.113,FALSE
8.37,762,190,0.021,0.18,0.114,FALSE
8.37,763,190,0.02,0.18,0.114,FALSE
8.37,763,189,0.021,0.18,0.114,FALSE
8.37,763,189,0.021,0.18,0.113,FALSE
8.37,762,190,0.021,0.18,0.114,FALSE
8.38,762,189,0.021,0.18,0.114,FALSE
8.38,763,189,0.02,0.18,0.114,FALSE
8.38,763,190,0.021,0.18,0.114,FALSE
8.38,762,189,0.021,0.17,0.114,FALSE
8.38,763,189,0.02,0.18,0.114,FALSE
8.38,762,189,0.02,0.17,0.113,FALSE
8.38,763,189,0.02,0.17,0.113,FALSE
8.38,762,190,0.021,0.18,0.114,FALSE
8.39,762,189,0.02,0.18,0.113,FALSE
8.39,762,189,0.02,0.17,0.111,FALSE
8.39,762,189,0.021,0.17,0.114,FALSE
8.38,763,190,0.02,0.17,0.113,FALSE
8.39,763,189,0.021,0.17,0.113,FALSE
8.38,763,189,0.021,0.17,0.111,FALSE
8.38,762,190,0.021,0.17,0.113,FALSE
8.38,762,190,0.021,0.17,0.113,FALSE
8.38,763,189,0.021,0.17,0.113,FALSE
8.38,763,189,0.021,0.17,0.111,FALSE
8.38,762,189,0.021,0.17,0.114,FALSE
8.37,763,190,0.021,0.17,0.113,FALSE
8.37,763,189,0.021,0.17,0.113,FALSE
8.37,763,189,0.021,0.17,0.113,FALSE
8.37,763,189,0.021,0.17,0.113,FALSE
8.37,763,190,0.021,0.17,0.113,FALSE
8.37,763,189,0.02,0.17,0.114,FALSE
8.37,763,190,0.02,0.17,0.114,FALSE
8.36,764,190,0.021,0.17,0.114,FALSE
8.36,763,189,0.021,0.17,0.114,FALSE
8.36,763,190,0.021,0.17,0.116,FALSE
8.36,764,190,0.021,0.17,0.114,FALSE
8.36,763,190,0.021,0.17,0.114,FALSE
8.35,764,189,0.021,0.17,0.116,FALSE
8.35,764,189,0.021,0.17,0.117,FALSE
8.35,764,190,0.021,0.17,0.116,FALSE
8.35,764,190,0.021,0.17,0.116,FALSE
8.35,764,190,0.021,0.17,0.117,FALSE
8.35,764,189,0.021,0.17,0.118,FALSE
8.35,764,189,0.021,0.17,0.118,FALSE
8.35,764,189,0.021,0.17,0.117,FALSE
8.35,764,189,0.021,0.17,0.117,FALSE
8.35,764,190,0.021,0.17,0.117,FALSE
8.35,764,190,0.02,0.17,0.118,FALSE
8.35,764,189,0.02,0.17,0.116,FALSE
8.35,764,189,0.021,0.17,0.117,FALSE
8.35,764,189,0.025,0.17,0.117,FALSE
8.35,765,189,0.021,0.16,0.117,FALSE
8.35,764,189,0.021,0.17,0.118,FALSE
8.35,764,189,0.021,0.17,0.117,FALSE
8.35,763,189,0.021,0.17,0.118,FALSE
8.35,763,189,0.021,0.17,0.117,FALSE
8.35,764,190,0.021,0.16,0.117,FALSE
8.35,764,189,0.021,0.17,0.117,FALSE
8.35,764,190,0.021,0.16,0.116,FALSE
8.35,764,189,0.021,0.16,0.117,FALSE
8.35,764,189,0.021,0.17,0.116,FALSE
8.35,764,189,0.021,0.17,0.117,FALSE
8.35,764,189,0.021,0.17,0.117,FALSE
8.35,763,190,0.021,0.16,0.117,FALSE
8.35,764,189,0.021,0.16,0.117,FALSE
8.35,764,190,0.021,0.16,0.116,FALSE
8.35,764,189,0.021,0.16,0.116,FALSE
8.36,764,189,0.021,0.16,0.117,FALSE
8.36,763,189,0.021,0.16,0.116,FALSE
8.36,763,190,0.021,0.16,0.117,FALSE
8.36,764,190,0.02,0.16,0.117,FALSE
8.37,763,189,0.021,0.16,0.117,FALSE
8.37,763,189,0.02,0.17,0.117,FALSE
8.38,763,190,0.02,0.17,0.116,FALSE
8.37,763,189,0.021,0.17,0.117,FALSE
8.38,763,189,0.021,0.17,0.116,FALSE
8.38,763,189,0.026,0.16,0.116,FALSE
8.38,763,189,0.021,0.16,0.116,FALSE
8.39,763,190,0.021,0.16,0.116,FALSE
8.39,763,190,0.021,0.16,0.116,FALSE
8.39,762,189,0.022,0.16,0.114,FALSE
8.39,762,189,0.021,0.16,0.114,FALSE
8.39,762,189,0.021,0.16,0.114,FALSE
8.39,762,189,0.021,0.16,0.114,FALSE
8.39,762,189,0.02,0.16,0.114,FALSE
8.39,762,189,0.021,0.16,0.114,FALSE
8.39,762,189,0.02,0.16,0.113,FALSE
8.39,762,189,0.021,0.16,0.114,FALSE
8.39,762,189,0.021,0.16,0.114,FALSE
8.39,762,189,0.021,0.16,0.114,FALSE
8.39,762,189,0.02,0.16,0.114,FALSE
8.39,762,190,0.021,0.16,0.114,FALSE
8.39,762,189,0.021,0.16,0.113,FALSE
8.39,762,189,0.021,0.16,0.113,FALSE
8.39,762,189,0.021,0.16,0.113,FALSE
8.39,762,190,0.021,0.16,0.113,FALSE
8.39,762,190,0.02,0.16,0.111,FALSE
8.39,762,189,0.021,0.16,0.114,FALSE
8.38,762,190,0.021,0.16,0.111,FALSE
8.38,762,190,0.021,0.16,0.111,FALSE
8.38,762,190,0.021,0.16,0.111,FALSE
8.38,762,189,0.021,0.16,0.111,FALSE
8.38,762,189,0.021,0.16,0.111,FALSE
8.38,762,189,0.021,0.16,0.111,FALSE
8.38,762,190,0.021,0.16,0.113,FALSE
8.38,762,190,0.021,0.16,0.111,FALSE
8.38,762,189,0.021,0.16,0.111,FALSE
8.38,762,190,0.02,0.16,0.111,FALSE
8.38,762,190,0.021,0.16,0.111,FALSE
8.38,762,189,0.02,0.16,0.11,FALSE
8.38,762,189,0.051,0.16,0.11,FALSE
8.39,762,190,0.021,0.16,0.11,FALSE
8.38,762,189,0.021,0.16,0.11,FALSE
8.39,762,189,0.02,0.16,0.11,FALSE
8.39,762,190,0.02,0.16,0.11,FALSE
8.39,762,190,0.02,0.16,0.11,FALSE
8.39,762,190,0.02,0.16,0.11,FALSE
8.39,762,189,0.02,0.16,0.11,FALSE
8.39,762,189,0.02,0.16,0.11,FALSE
8.39,762,189,0.02,0.16,0.11,FALSE
8.39,762,189,0.02,0.16,0.11,FALSE
8.39,762,189,0.019,0.16,0.109,FALSE
8.39,762,190,0.02,0.16,0.109,FALSE
8.39,762,189,0.02,0.16,0.11,FALSE
8.39,762,190,0.02,0.16,0.109,FALSE
8.39,762,189,0.02,0.16,0.109,FALSE
8.39,762,190,0.02,0.15,0.109,FALSE
8.39,762,190,0.02,0.15,0.109,FALSE
8.39,761,189,0.021,0.15,0.109,FALSE
8.39,762,189,0.02,0.15,0.109,FALSE
8.39,762,189,0.02,0.16,0.108,FALSE
8.38,762,190,0.02,0.15,0.109,FALSE
8.38,762,189,0.019,0.15,0.109,FALSE
8.39,762,189,0.02,0.15,0.108,FALSE
8.38,762,190,0.019,0.16,0.109,FALSE
8.38,761,190,0.02,0.15,0.108,FALSE
8.38,762,189,0.02,0.15,0.106,FALSE
8.38,762,189,0.019,0.16,0.108,FALSE
8.38,762,190,0.02,0.16,0.108,FALSE
8.38,762,189,0.021,0.16,0.108,FALSE
8.38,761,189,0.02,0.16,0.108,FALSE
8.38,761,190,0.02,0.16,0.106,FALSE
8.38,762,189,0.02,0.16,0.106,FALSE
8.39,762,189,0.02,0.16,0.106,FALSE
8.39,762,190,0.02,0.16,0.106,FALSE
8.39,762,189,0.02,0.16,0.106,FALSE
8.39,761,189,0.02,0.16,0.106,FALSE
8.39,762,189,0.02,0.16,0.106,FALSE
8.39,761,190,0.019,0.16,0.106,FALSE
8.39,760,189,0.02,0.16,0.106,FALSE
8.39,761,189,0.02,0.16,0.106,FALSE
8.39,761,189,0.02,0.16,0.106,FALSE
8.39,762,189,0.02,0.16,0.106,FALSE
8.39,761,189,0.019,0.16,0.106,FALSE
8.39,760,189,0.019,0.16,0.106,FALSE
8.39,761,190,0.019,0.16,0.106,FALSE
8.39,761,189,0.019,0.16,0.106,FALSE
8.39,761,189,0.02,0.16,0.106,FALSE
8.39,761,189,0.02,0.16,0.105,FALSE
8.39,761,189,0.021,0.16,0.106,FALSE
8.39,761,189,0.02,0.16,0.106,FALSE
8.39,761,190,0.02,0.16,0.106,FALSE
8.39,761,190,0.02,0.16,0.105,FALSE
8.39,761,189,0.02,0.16,0.106,FALSE
8.39,761,190,0.02,0.16,0.106,FALSE
8.39,761,190,0.02,0.15,0.105,FALSE
8.39,761,189,0.02,0.15,0.105,FALSE
8.39,761,190,0.02,0.16,0.103,FALSE
8.39,761,189,0.02,0.16,0.105,FALSE
8.38,761,189,0.02,0.16,0.103,FALSE
8.38,761,190,0.02,0.16,0.105,FALSE
8.38,761,189,0.02,0.16,0.105,FALSE
8.38,762,190,0.02,0.16,0.105,FALSE
8.38,760,189,0.02,0.16,0.103,FALSE
8.37,761,189,0.02,0.16,0.103,FALSE
8.37,761,190,0.02,0.16,0.103,FALSE
8.37,761,189,0.02,0.16,0.105,FALSE
8.37,761,189,0.019,0.16,0.103,FALSE
8.37,761,189,0.02,0.16,0.103,FALSE
8.37,761,189,0.02,0.16,0.103,FALSE
8.37,761,189,0.02,0.16,0.103,FALSE
8.36,761,189,0.02,0.16,0.103,FALSE
8.36,762,190,0.02,0.16,0.103,FALSE
8.36,761,190,0.02,0.16,0.103,FALSE
8.36,760,189,0.02,0.16,0.103,FALSE
8.36,761,189,0.02,0.16,0.103,FALSE
8.37,761,190,0.019,0.16,0.103,FALSE
8.37,761,189,0.02,0.16,0.103,FALSE
8.37,761,189,0.02,0.16,0.103,FALSE
8.37,761,190,0.02,0.16,0.103,FALSE
8.37,762,190,0.02,0.16,0.103,FALSE
8.37,761,190,0.02,0.16,0.103,FALSE
8.37,760,189,0.02,0.16,0.102,FALSE
8.37,760,189,0.02,0.16,0.103,FALSE
8.37,760,190,0.02,0.16,0.102,FALSE
8.37,760,190,0.02,0.16,0.103,FALSE
8.38,760,189,0.019,0.16,0.102,FALSE
8.38,760,190,0.019,0.16,0.102,FALSE
8.38,760,189,0.02,0.16,0.102,FALSE
8.38,760,190,0.02,0.16,0.101,FALSE
8.38,760,189,0.02,0.16,0.102,FALSE
8.38,760,189,0.02,0.16,0.102,FALSE
8.38,760,189,0.02,0.16,0.101,FALSE
8.39,760,189,0.02,0.16,0.102,FALSE
8.39,760,189,0.02,0.16,0.099,FALSE
8.38,759,189,0.02,0.16,0.099,FALSE
8.39,760,190,0.02,0.16,0.099,FALSE
8.39,760,190,0.02,0.16,0.099,FALSE
8.39,760,189,0.02,0.16,0.101,FALSE
8.39,760,190,0.021,0.16,0.101,FALSE
8.39,760,190,0.02,0.16,0.101,FALSE
8.39,760,189,0.02,0.16,0.099,FALSE
8.39,760,189,0.02,0.16,0.101,FALSE
8.39,760,189,0.02,0.16,0.101,FALSE
8.38,760,189,0.02,0.16,0.101,FALSE
8.38,760,189,0.02,0.16,0.101,FALSE
8.38,760,190,0.02,0.16,0.101,FALSE
8.38,760,189,0.02,0.16,0.101,FALSE
8.38,760,190,0.021,0.16,0.101,FALSE
8.38,760,189,0.02,0.16,0.101,FALSE
8.37,760,189,0.02,0.16,0.102,FALSE
8.37,760,189,0.02,0.16,0.099,FALSE
8.38,760,189,0.02,0.16,0.102,FALSE
8.37,760,189,0.019,0.16,0.102,FALSE
8.37,760,189,0.02,0.16,0.101,FALSE
8.37,760,189,0.019,0.16,0.101,FALSE
8.37,760,189,0.019,0.16,0.101,FALSE
8.37,760,189,0.02,0.16,0.101,FALSE
8.37,760,189,0.019,0.16,0.102,FALSE
8.37,761,190,0.019,0.16,0.101,FALSE
8.37,760,189,0.019,0.16,0.102,FALSE
8.38,760,189,0.02,0.16,0.102,FALSE
8.37,760,189,0.019,0.16,0.102,FALSE
8.38,760,190,0.019,0.16,0.102,FALSE
8.38,760,189,0.019,0.16,0.102,FALSE
8.643113813797257,760,189,0.028859943832490832,0.16,0.101,TRUE
8.116886186202745,760,190,0.009140056,0.16,0.102,TRUE
8.643113813797257,760,189,0.028859943832490832,0.16,0.102,TRUE
8.116886186202745,760,189,0.010140056,0.16,0.102,TRUE
8.653113813797258,760,189,0.029859943832490833,0.16,0.101,TRUE
8.126886186202743,760,189,0.010140056,0.16,0.102,TRUE
8.653113813797258,760,189,0.029859943832490833,0.16,0.101,TRUE
8.126886186202743,760,189,0.010140056,0.16,0.102,TRUE
8.653113813797258,760,189,0.029859943832490833,0.16,0.101,TRUE
8.126886186202743,760,189,0.009140056,0.16,0.101,TRUE
8.653113813797258,759,190,0.028859943832490832,0.16,0.101,TRUE
8.126886186202743,760,189,0.009140056,0.16,0.102,TRUE
8.653113813797258,760,190,0.029859943832490833,0.16,0.102,TRUE
8.126886186202743,760,189,0.010140056,0.16,0.103,TRUE
8.653113813797258,760,190,0.029859943832490833,0.16,0.102,TRUE
8.126886186202743,760,189,0.009140056,0.16,0.103,TRUE
8.653113813797258,760,190,0.029859943832490833,0.16,0.103,TRUE
8.126886186202743,760,189,0.010140056,0.16,0.102,TRUE
8.653113813797258,760,189,0.029859943832490833,0.16,0.103,TRUE
8.126886186202743,760,189,0.010140056,0.16,0.103,TRUE
8.653113813797258,760,190,0.029859943832490833,0.16,0.103,TRUE
8.126886186202743,760,189,0.010140056,0.16,0.103,TRUE
8.653113813797258,761,190,0.029859943832490833,0.16,0.105,TRUE
8.39,760,190,0.02,0.16,0.103,FALSE
8.39,761,189,0.02,0.16,0.103,FALSE
8.39,760,189,0.02,0.16,0.103,FALSE
8.39,760,189,0.019,0.17,0.103,FALSE
8.39,760,190,0.02,0.16,0.103,FALSE
8.39,760,189,0.02,0.16,0.105,FALSE
8.39,760,189,0.02,0.16,0.103,FALSE
8.39,760,190,0.02,0.16,0.103,FALSE
8.39,760,189,0.02,0.16,0.103,FALSE
8.39,760,189,0.02,0.16,0.103,FALSE
8.39,760,190,0.021,0.16,0.103,FALSE
8.39,760,189,0.02,0.16,0.103,FALSE
8.39,760,189,0.02,0.16,0.103,FALSE
8.39,760,189,0.02,0.16,0.103,FALSE
8.39,760,189,0.019,0.16,0.103,FALSE
8.39,760,189,0.019,0.16,0.103,FALSE
8.39,760,190,0.019,0.16,0.103,FALSE
8.39,760,189,0.02,0.16,0.103,FALSE
8.39,760,189,0.02,0.16,0.102,FALSE
8.39,761,189,0.02,0.16,0.103,FALSE
8.39,760,190,0.019,0.16,0.103,FALSE
8.39,760,190,0.02,0.16,0.103,FALSE
8.39,760,190,0.019,0.16,0.103,FALSE
8.39,760,190,0.02,0.16,0.103,FALSE
8.39,760,189,0.019,0.16,0.103,FALSE
8.39,760,189,0.019,0.16,0.103,FALSE
8.39,760,190,0.019,0.16,0.103,FALSE
8.39,760,189,0.019,0.16,0.103,FALSE
8.39,760,190,0.019,0.16,0.103,FALSE
8.39,760,190,0.019,0.16,0.103,FALSE
8.39,760,190,0.019,0.16,0.103,FALSE
8.39,760,190,0.019,0.16,0.103,FALSE
8.39,760,190,0.019,0.16,0.103,FALSE
8.39,760,189,0.019,0.16,0.103,FALSE
8.39,760,190,0.019,0.16,0.103,FALSE
8.39,760,189,0.02,0.16,0.103,FALSE
8.39,760,189,0.019,0.16,0.103,FALSE
8.38,760,189,0.019,0.16,0.103,FALSE
8.38,760,189,0.019,0.16,0.103,FALSE
8.38,760,190,0.019,0.16,0.103,FALSE
8.38,760,190,0.019,0.16,0.103,FALSE
8.38,761,189,0.019,0.16,0.103,FALSE
8.38,760,189,0.02,0.16,0.103,FALSE
8.38,761,189,0.02,0.16,0.103,FALSE
8.38,761,189,0.02,0.16,0.103,FALSE
8.38,760,190,0.02,0.16,0.103,FALSE
8.38,761,189,0.019,0.16,0.103,FALSE
8.38,760,189,0.019,0.16,0.103,FALSE
8.38,761,189,0.019,0.16,0.103,FALSE
8.38,760,189,0.019,0.16,0.103,FALSE
8.38,760,189,0.019,0.16,0.103,FALSE
8.38,760,190,0.019,0.16,0.103,FALSE
8.38,760,189,0.019,0.16,0.103,FALSE
8.38,760,190,0.019,0.16,0.103,FALSE
8.39,760,190,0.019,0.16,0.103,FALSE
8.39,760,189,0.019,0.16,0.103,FALSE
8.39,760,189,0.019,0.16,0.103,FALSE
8.39,760,189,0.02,0.16,0.102,FALSE
8.39,760,189,0.02,0.16,0.102,FALSE
8.39,760,189,0.019,0.16,0.103,FALSE
8.39,760,190,0.019,0.16,0.103,FALSE
8.39,760,189,0.019,0.16,0.102,FALSE
8.39,760,190,0.019,0.16,0.102,FALSE
8.39,760,189,0.019,0.16,0.102,FALSE
8.39,760,189,0.019,0.16,0.102,FALSE
8.39,760,189,0.02,0.16,0.103,FALSE
8.39,760,189,0.02,0.16,0.103,FALSE
8.39,760,190,0.019,0.16,0.102,FALSE
8.39,760,189,0.019,0.16,0.102,FALSE
8.39,760,189,0.019,0.16,0.102,FALSE
8.39,759,189,0.019,0.16,0.102,FALSE
8.39,760,190,0.02,0.16,0.103,FALSE
8.39,760,190,0.032,0.16,0.102,FALSE
8.39,760,190,0.02,0.16,0.103,FALSE
8.39,760,189,0.02,0.16,0.102,FALSE
8.39,760,190,0.02,0.16,0.102,FALSE
8.39,760,190,0.02,0.16,0.103,FALSE
8.39,760,190,0.02,0.16,0.103,FALSE
8.39,760,189,0.019,0.16,0.102,FALSE
8.39,760,190,0.019,0.16,0.103,FALSE
8.39,760,189,0.02,0.16,0.103,FALSE
8.39,760,189,0.02,0.16,0.102,FALSE
8.39,760,190,0.019,0.16,0.102,FALSE
8.39,760,189,0.021,0.16,0.102,FALSE
8.39,760,189,0.02,0.16,0.102,FALSE
8.39,760,190,0.02,0.16,0.103,FALSE
8.39,760,189,0.02,0.16,0.102,FALSE
