pH,Redox,Leit,Trueb,Cl,Cl_2,EVENT
8.41,747,211,0.018,0.17,0.106,FALSE
8.41,747,211,0.018,0.17,0.106,FALSE
8.41,747,211,0.018,0.17,0.105,FALSE
8.41,747,211,0.018,0.17,0.106,FALSE
8.41,747,211,0.018,0.17,0.106,FALSE
8.41,747,211,0.018,0.17,0.108,FALSE
8.41,747,211,0.018,0.17,0.106,FALSE
8.41,747,211,0.018,0.17,0.105,FALSE
8.41,747,211,0.018,0.17,0.106,FALSE
8.41,747,211,0.018,0.17,0.106,FALSE
8.41,747,211,0.018,0.17,0.106,FALSE
8.41,747,211,0.018,0.17,0.106,FALSE
8.41,747,211,0.018,0.17,0.105,FALSE
8.41,747,211,0.018,0.17,0.106,FALSE
8.41,747,211,0.018,0.17,0.106,FALSE
8.41,747,211,0.018,0.17,0.106,FALSE
8.4,747,211,0.018,0.17,0.108,FALSE
8.4,747,211,0.018,0.17,0.108,FALSE
8.4,747,211,0.018,0.17,0.106,FALSE
8.4,747,211,0.018,0.17,0.108,FALSE
8.4,747,211,0.018,0.17,0.108,FALSE
8.4,747,211,0.018,0.17,0.109,FALSE
8.39,747,211,0.018,0.17,0.108,FALSE
8.39,747,211,0.018,0.17,0.108,FALSE
8.4,747,211,0.018,0.17,0.109,FALSE
8.4,747,211,0.018,0.17,0.108,FALSE
8.4,747,211,0.018,0.17,0.109,FALSE
8.39,747,211,0.018,0.17,0.109,FALSE
8.39,747,211,0.018,0.17,0.108,FALSE
8.4,747,211,0.018,0.17,0.109,FALSE
8.41,747,211,0.018,0.17,0.109,FALSE
8.4,747,211,0.018,0.17,0.109,FALSE
8.4,747,211,0.018,0.17,0.109,FALSE
8.39,747,211,0.018,0.17,0.111,FALSE
8.4,747,211,0.018,0.16,0.109,FALSE
8.39,747,211,0.018,0.16,0.111,FALSE
8.39,747,211,0.018,0.17,0.109,FALSE
8.39,747,211,0.018,0.16,0.111,FALSE
8.39,747,211,0.018,0.16,0.109,FALSE
8.39,747,211,0.017,0.16,0.108,FALSE
8.39,747,211,0.017,0.16,0.109,FALSE
8.39,747,211,0.017,0.16,0.108,FALSE
8.39,747,211,0.017,0.16,0.111,FALSE
8.38,747,211,0.017,0.16,0.108,FALSE
8.38,747,211,0.017,0.16,0.111,FALSE
8.38,747,211,0.017,0.16,0.109,FALSE
8.38,747,211,0.017,0.16,0.109,FALSE
8.37,747,211,0.017,0.16,0.111,FALSE
8.37,747,211,0.017,0.17,0.109,FALSE
8.37,748,207,0.017,0.17,0.111,FALSE
8.37,747,207,0.017,0.17,0.111,FALSE
8.37,747,207,0.018,0.17,0.111,FALSE
8.36,747,207,0.017,0.17,0.109,FALSE
8.36,748,207,0.017,0.17,0.111,FALSE
8.36,747,207,0.017,0.17,0.111,FALSE
8.36,748,207,0.017,0.18,0.111,FALSE
8.36,748,211,0.017,0.17,0.111,FALSE
8.35,748,207,0.018,0.18,0.111,FALSE
8.35,748,207,0.018,0.17,0.111,FALSE
8.35,748,207,0.017,0.17,0.111,FALSE
8.35,748,207,0.017,0.17,0.113,FALSE
8.35,749,207,0.018,0.17,0.113,FALSE
8.35,748,207,0.018,0.17,0.111,FALSE
8.35,748,207,0.018,0.17,0.111,FALSE
8.35,748,207,0.018,0.17,0.111,FALSE
8.35,749,207,0.017,0.17,0.113,FALSE
8.35,747,207,0.017,0.17,0.113,FALSE
8.35,748,207,0.017,0.17,0.111,FALSE
8.35,748,207,0.017,0.17,0.111,FALSE
8.35,748,207,0.017,0.17,0.113,FALSE
8.35,747,207,0.016,0.17,0.111,FALSE
8.35,748,207,0.016,0.17,0.114,FALSE
8.35,748,207,0.016,0.17,0.111,FALSE
8.35,749,207,0.017,0.17,0.111,FALSE
8.35,748,207,0.017,0.17,0.111,FALSE
8.35,748,207,0.017,0.17,0.111,FALSE
8.36,748,207,0.017,0.16,0.111,FALSE
8.35,748,207,0.017,0.16,0.111,FALSE
8.35,748,207,0.017,0.16,0.113,FALSE
8.35,748,207,0.017,0.16,0.111,FALSE
8.35,749,207,0.017,0.16,0.111,FALSE
8.35,749,207,0.018,0.16,0.111,FALSE
8.35,748,207,0.018,0.16,0.111,FALSE
8.35,747,207,0.018,0.16,0.111,FALSE
8.35,749,207,0.018,0.16,0.111,FALSE
8.35,748,207,0.018,0.16,0.113,FALSE
8.35,748,207,0.017,0.16,0.111,FALSE
8.35,748,207,0.018,0.16,0.113,FALSE
8.35,748,207,0.018,0.16,0.111,FALSE
8.35,749,207,0.018,0.16,0.111,FALSE
8.35,748,207,0.018,0.16,0.111,FALSE
8.35,748,207,0.017,0.16,0.113,FALSE
8.35,748,207,0.017,0.16,0.111,FALSE
8.35,749,207,0.017,0.16,0.111,FALSE
8.35,749,207,0.017,0.16,0.113,FALSE
8.36,748,207,0.017,0.17,0.114,FALSE
8.35,749,207,0.017,0.17,0.111,FALSE
8.35,749,207,0.017,0.17,0.113,FALSE
8.36,748,207,0.017,0.17,0.113,FALSE
8.35,748,207,0.017,0.17,0.113,FALSE
8.36,748,207,0.018,0.17,0.111,FALSE
8.36,749,207,0.018,0.16,0.111,FALSE
8.36,748,207,0.018,0.17,0.114,FALSE
8.36,748,207,0.018,0.16,0.111,FALSE
8.36,749,207,0.019,0.16,0.113,FALSE
8.36,748,207,0.018,0.17,0.113,FALSE
8.36,748,207,0.02,0.17,0.114,FALSE
8.36,749,207,0.018,0.17,0.114,FALSE
8.36,748,207,0.019,0.17,0.114,FALSE
8.36,749,207,0.018,0.16,0.114,FALSE
8.36,749,207,0.018,0.16,0.113,FALSE
8.36,749,207,0.019,0.16,0.114,FALSE
8.36,749,207,0.018,0.16,0.113,FALSE
8.36,749,207,0.018,0.16,0.113,FALSE
8.36,749,207,0.018,0.16,0.113,FALSE
8.36,749,207,0.018,0.16,0.111,FALSE
8.36,748,207,0.018,0.16,0.111,FALSE
8.36,749,211,0.018,0.16,0.111,FALSE
8.36,749,207,0.018,0.16,0.113,FALSE
8.36,749,211,0.018,0.16,0.113,FALSE
8.36,749,207,0.018,0.16,0.113,FALSE
8.36,749,211,0.018,0.16,0.113,FALSE
8.36,748,211,0.022,0.16,0.113,FALSE
8.36,748,211,0.029,0.16,0.113,FALSE
8.36,748,211,0.018,0.16,0.111,FALSE
8.36,748,211,0.024,0.16,0.113,FALSE
8.36,749,211,0.018,0.16,0.111,FALSE
8.37,749,211,0.019,0.16,0.111,FALSE
8.37,749,211,0.018,0.16,0.113,FALSE
8.36,749,211,0.019,0.17,0.113,FALSE
8.37,749,211,0.019,0.17,0.111,FALSE
8.36,749,211,0.018,0.17,0.111,FALSE
8.36,749,211,0.019,0.17,0.111,FALSE
8.36,749,211,0.018,0.17,0.113,FALSE
8.36,749,211,0.018,0.17,0.113,FALSE
8.36,748,211,0.018,0.17,0.111,FALSE
8.36,748,211,0.018,0.17,0.113,FALSE
8.36,749,211,0.018,0.17,0.114,FALSE
8.36,749,211,0.018,0.17,0.114,FALSE
8.36,749,211,0.019,0.17,0.113,FALSE
8.36,749,211,0.019,0.17,0.113,FALSE
8.36,749,211,0.018,0.17,0.114,FALSE
8.35,749,207,0.018,0.16,0.113,FALSE
8.36,749,211,0.018,0.17,0.113,FALSE
8.36,749,211,0.018,0.16,0.114,FALSE
8.36,749,211,0.018,0.17,0.114,FALSE
8.36,749,211,0.018,0.17,0.111,FALSE
8.36,749,207,0.017,0.17,0.113,FALSE
8.36,749,211,0.017,0.16,0.114,FALSE
8.36,749,207,0.019,0.16,0.113,FALSE
8.36,748,207,0.017,0.16,0.111,FALSE
8.37,748,211,0.017,0.16,0.114,FALSE
8.37,749,207,0.017,0.17,0.113,FALSE
8.37,749,207,0.017,0.16,0.111,FALSE
8.37,748,207,0.017,0.16,0.111,FALSE
8.37,749,211,0.018,0.16,0.111,FALSE
8.38,748,211,0.017,0.16,0.111,FALSE
8.38,749,211,0.017,0.16,0.109,FALSE
8.38,748,211,0.018,0.16,0.111,FALSE
8.38,748,211,0.018,0.16,0.111,FALSE
8.39,748,211,0.017,0.16,0.111,FALSE
8.39,748,211,0.017,0.16,0.109,FALSE
8.39,747,211,0.018,0.17,0.111,FALSE
8.39,748,211,0.017,0.17,0.109,FALSE
8.39,748,211,0.019,0.17,0.109,FALSE
8.39,747,211,0.017,0.17,0.109,FALSE
8.39,748,211,0.017,0.17,0.109,FALSE
8.39,747,211,0.017,0.17,0.109,FALSE
8.4,748,211,0.018,0.17,0.111,FALSE
8.4,748,211,0.018,0.17,0.108,FALSE
8.4,747,211,0.017,0.17,0.109,FALSE
8.4,748,211,0.017,0.17,0.108,FALSE
8.41,748,207,0.017,0.17,0.106,FALSE
8.41,748,211,0.017,0.17,0.108,FALSE
8.41,747,211,0.017,0.17,0.109,FALSE
8.41,748,211,0.018,0.17,0.108,FALSE
8.41,748,211,0.017,0.17,0.109,FALSE
8.41,747,211,0.017,0.17,0.109,FALSE
8.41,747,211,0.017,0.17,0.109,FALSE
8.41,748,211,0.017,0.17,0.106,FALSE
8.4,747,207,0.017,0.17,0.109,FALSE
8.41,747,211,0.017,0.17,0.108,FALSE
8.41,747,211,0.018,0.17,0.109,FALSE
8.4,747,207,0.018,0.17,0.108,FALSE
8.4,747,207,0.019,0.17,0.109,FALSE
8.39,747,207,0.017,0.17,0.109,FALSE
8.39,748,211,0.018,0.17,0.108,FALSE
8.39,748,207,0.017,0.17,0.108,FALSE
8.39,747,211,0.018,0.17,0.106,FALSE
8.39,747,207,0.017,0.17,0.106,FALSE
8.39,747,207,0.017,0.16,0.109,FALSE
8.39,747,211,0.017,0.16,0.108,FALSE
8.39,747,207,0.017,0.16,0.106,FALSE
8.39,747,207,0.017,0.16,0.109,FALSE
8.39,747,207,0.017,0.16,0.108,FALSE
8.39,747,211,0.018,0.16,0.108,FALSE
8.39,748,207,0.017,0.16,0.106,FALSE
8.39,747,207,0.016,0.16,0.106,FALSE
8.38,748,207,0.093,0.17,0.109,FALSE
8.38,748,207,0.024,0.16,0.108,FALSE
8.38,748,207,0.017,0.16,0.106,FALSE
8.38,748,207,0.016,0.17,0.108,FALSE
8.38,747,207,0.016,0.17,0.106,FALSE
8.38,748,207,0.03,0.17,0.108,FALSE
8.38,748,207,0.016,0.17,0.106,FALSE
8.38,747,207,0.016,0.17,0.106,FALSE
8.38,747,207,0.017,0.17,0.108,FALSE
8.38,747,207,0.016,0.17,0.109,FALSE
8.38,747,207,0.03,0.17,0.108,FALSE
8.38,747,207,0.016,0.17,0.109,FALSE
8.38,748,207,0.017,0.17,0.106,FALSE
8.38,748,207,0.017,0.17,0.109,FALSE
8.38,747,207,0.018,0.17,0.106,FALSE
8.38,748,207,0.016,0.17,0.106,FALSE
8.38,747,207,0.016,0.17,0.109,FALSE
8.38,748,207,0.024,0.17,0.108,FALSE
8.38,747,207,0.017,0.17,0.109,FALSE
8.38,747,207,0.016,0.17,0.111,FALSE
8.38,747,207,0.016,0.17,0.108,FALSE
8.37,748,207,0.017,0.17,0.108,FALSE
8.37,747,207,0.017,0.17,0.109,FALSE
8.38,747,207,0.017,0.17,0.109,FALSE
8.38,748,207,0.017,0.17,0.108,FALSE
8.38,748,207,0.018,0.17,0.111,FALSE
8.38,748,207,0.018,0.17,0.109,FALSE
8.37,748,207,0.017,0.17,0.108,FALSE
8.37,747,207,0.018,0.17,0.111,FALSE
8.38,748,207,0.022,0.17,0.108,FALSE
8.38,748,207,0.033,0.17,0.109,FALSE
8.37,748,207,0.02,0.17,0.108,FALSE
8.37,748,207,0.017,0.17,0.111,FALSE
8.37,747,207,0.017,0.17,0.111,FALSE
8.37,748,207,0.017,0.17,0.109,FALSE
8.37,747,207,0.016,0.17,0.109,FALSE
8.37,747,207,0.017,0.17,0.111,FALSE
8.38,747,207,0.017,0.17,0.108,FALSE
8.37,748,207,0.017,0.17,0.109,FALSE
8.37,748,207,0.017,0.17,0.108,FALSE
8.37,748,207,0.017,0.16,0.111,FALSE
8.36,748,207,0.017,0.17,0.111,FALSE
8.36,748,207,0.017,0.17,0.111,FALSE
8.37,747,207,0.017,0.16,0.111,FALSE
8.36,748,207,0.017,0.17,0.111,FALSE
8.36,748,207,0.017,0.17,0.111,FALSE
8.36,748,207,0.019,0.17,0.111,FALSE
8.36,748,207,0.018,0.17,0.111,FALSE
8.36,748,207,0.018,0.17,0.111,FALSE
8.36,748,207,0.018,0.17,0.111,FALSE
8.35,748,207,0.017,0.17,0.111,FALSE
8.36,748,207,0.017,0.17,0.111,FALSE
8.35,749,207,0.017,0.17,0.111,FALSE
8.35,748,207,0.017,0.17,0.111,FALSE
8.34,748,207,0.017,0.17,0.113,FALSE
8.35,749,207,0.017,0.16,0.111,FALSE
8.34,747,207,0.018,0.16,0.113,FALSE
8.34,749,207,0.019,0.16,0.111,FALSE
8.34,748,207,0.018,0.16,0.113,FALSE
8.34,748,207,0.017,0.16,0.114,FALSE
8.34,749,207,0.042,0.16,0.113,FALSE
8.33,749,207,0.017,0.16,0.113,FALSE
8.33,749,207,0.017,0.16,0.111,FALSE
8.33,749,207,0.017,0.16,0.114,FALSE
8.33,749,207,0.017,0.16,0.114,FALSE
8.33,749,207,0.018,0.16,0.114,FALSE
8.32,749,207,0.018,0.16,0.113,FALSE
8.32,749,207,0.017,0.16,0.114,FALSE
8.32,749,207,0.018,0.16,0.111,FALSE
8.32,749,207,0.017,0.16,0.113,FALSE
8.32,749,207,0.018,0.16,0.114,FALSE
8.32,749,207,0.017,0.16,0.113,FALSE
8.31,749,207,0.023,0.15,0.113,FALSE
8.32,749,207,0.017,0.16,0.113,FALSE
8.32,749,207,0.017,0.16,0.113,FALSE
8.32,749,207,0.023,0.16,0.113,FALSE
8.32,749,207,0.021,0.16,0.111,FALSE
8.32,749,207,0.017,0.16,0.114,FALSE
8.32,749,207,0.023,0.16,0.113,FALSE
8.32,749,207,0.017,0.16,0.111,FALSE
8.32,749,207,0.017,0.17,0.111,FALSE
8.32,749,207,0.017,0.17,0.111,FALSE
8.32,749,207,0.017,0.17,0.111,FALSE
8.33,749,207,0.018,0.17,0.111,FALSE
8.32,749,207,0.017,0.17,0.111,FALSE
8.33,749,207,0.019,0.17,0.111,FALSE
8.33,749,207,0.021,0.17,0.113,FALSE
8.33,749,207,0.017,0.17,0.111,FALSE
8.33,749,207,0.017,0.17,0.113,FALSE
8.33,749,207,0.017,0.17,0.111,FALSE
8.33,749,207,0.022,0.17,0.111,FALSE
8.33,749,207,0.017,0.17,0.111,FALSE
8.34,749,207,0.018,0.17,0.111,FALSE
8.34,749,207,0.023,0.17,0.109,FALSE
8.34,749,207,0.018,0.17,0.111,FALSE
8.34,749,207,0.019,0.17,0.113,FALSE
8.33,749,207,0.02,0.17,0.111,FALSE
8.34,749,207,0.018,0.17,0.111,FALSE
8.34,749,207,0.018,0.17,0.111,FALSE
8.34,749,207,0.022,0.17,0.111,FALSE
8.34,749,207,0.018,0.17,0.111,FALSE
8.34,748,207,0.018,0.17,0.111,FALSE
8.34,749,207,0.018,0.17,0.109,FALSE
8.34,748,207,0.018,0.17,0.111,FALSE
8.34,749,207,0.017,0.17,0.113,FALSE
8.34,749,207,0.018,0.17,0.111,FALSE
8.34,749,207,0.018,0.17,0.111,FALSE
8.34,749,207,0.018,0.17,0.111,FALSE
8.34,749,207,0.017,0.17,0.111,FALSE
8.34,748,207,0.018,0.17,0.111,FALSE
8.34,749,211,0.019,0.17,0.111,FALSE
8.34,749,207,0.017,0.17,0.111,FALSE
8.34,749,207,0.02,0.17,0.111,FALSE
8.34,749,209,0.018,0.17,0.111,FALSE
8.34,749,207,0.018,0.17,0.111,FALSE
8.34,749,207,0.019,0.17,0.109,FALSE
8.33,749,211,0.018,0.17,0.111,FALSE
8.33,749,207,0.017,0.17,0.111,FALSE
8.33,749,207,0.017,0.17,0.111,FALSE
8.33,749,207,0.017,0.17,0.111,FALSE
8.32,749,211,0.018,0.17,0.111,FALSE
8.32,749,207,0.018,0.17,0.111,FALSE
8.32,749,211,0.017,0.17,0.111,FALSE
8.32,749,207,0.017,0.17,0.109,FALSE
8.32,749,207,0.017,0.17,0.111,FALSE
8.32,749,211,0.017,0.17,0.111,FALSE
8.32,749,211,0.018,0.17,0.111,FALSE
8.32,749,207,0.017,0.17,0.111,FALSE
8.32,749,211,0.017,0.17,0.111,FALSE
8.32,749,207,0.017,0.17,0.111,FALSE
8.32,749,207,0.018,0.17,0.111,FALSE
8.32,749,211,0.018,0.17,0.111,FALSE
8.32,749,211,0.018,0.17,0.111,FALSE
8.32,748,211,0.018,0.17,0.111,FALSE
8.32,749,207,0.019,0.17,0.111,FALSE
8.32,749,211,0.018,0.17,0.111,FALSE
8.33,749,207,0.018,0.17,0.111,FALSE
8.33,749,211,0.018,0.17,0.111,FALSE
8.33,749,211,0.018,0.17,0.111,FALSE
8.34,749,211,0.018,0.17,0.111,FALSE
8.34,749,211,0.018,0.17,0.111,FALSE
8.34,748,211,0.017,0.17,0.111,FALSE
8.34,749,211,0.018,0.17,0.108,FALSE
8.35,749,211,0.017,0.16,0.111,FALSE
8.35,748,211,0.017,0.16,0.111,FALSE
8.36,749,211,0.018,0.16,0.111,FALSE
8.36,748,211,0.018,0.16,0.111,FALSE
8.37,747,211,0.018,0.16,0.109,FALSE
8.37,749,211,0.018,0.16,0.111,FALSE
8.37,748,211,0.018,0.17,0.111,FALSE
8.38,749,211,0.017,0.17,0.109,FALSE
8.38,748,211,0.018,0.17,0.111,FALSE
8.39,748,211,0.018,0.17,0.109,FALSE
8.38,748,211,0.018,0.17,0.109,FALSE
8.38,748,211,0.018,0.17,0.111,FALSE
8.39,748,211,0.018,0.17,0.111,FALSE
8.39,748,211,0.018,0.17,0.111,FALSE
8.39,748,211,0.018,0.18,0.109,FALSE
8.39,748,211,0.018,0.18,0.109,FALSE
8.39,747,211,0.019,0.18,0.111,FALSE
8.39,747,211,0.018,0.18,0.111,FALSE
8.39,749,211,0.018,0.17,0.111,FALSE
8.39,748,211,0.018,0.18,0.111,FALSE
8.39,748,211,0.018,0.17,0.111,FALSE
8.39,747,211,0.018,0.17,0.111,FALSE
8.39,748,209,0.018,0.17,0.113,FALSE
8.39,748,211,0.018,0.17,0.111,FALSE
8.39,749,211,0.018,0.17,0.111,FALSE
8.39,749,211,0.017,0.17,0.111,FALSE
8.39,749,211,0.017,0.17,0.113,FALSE
8.39,749,211,0.018,0.17,0.111,FALSE
8.39,748,211,0.018,0.17,0.111,FALSE
8.39,749,211,0.018,0.17,0.111,FALSE
8.39,749,211,0.017,0.17,0.111,FALSE
8.39,749,211,0.017,0.17,0.111,FALSE
8.39,749,211,0.018,0.17,0.111,FALSE
8.39,749,211,0.018,0.17,0.111,FALSE
8.39,749,211,0.017,0.17,0.111,FALSE
8.39,749,211,0.017,0.17,0.111,FALSE
8.39,749,211,0.018,0.17,0.113,FALSE
8.38,749,207,0.018,0.17,0.111,FALSE
8.38,749,207,0.017,0.17,0.111,FALSE
8.38,749,209,0.017,0.17,0.111,FALSE
8.38,748,207,0.017,0.17,0.111,FALSE
8.37,749,207,0.017,0.17,0.113,FALSE
8.37,749,207,0.017,0.17,0.113,FALSE
8.37,749,207,0.017,0.17,0.113,FALSE
8.37,749,207,0.017,0.17,0.114,FALSE
8.37,748,207,0.018,0.17,0.111,FALSE
8.37,749,207,0.017,0.17,0.111,FALSE
8.36,749,207,0.017,0.17,0.111,FALSE
8.37,749,207,0.018,0.17,0.111,FALSE
8.37,749,207,0.018,0.17,0.111,FALSE
8.36,749,207,0.018,0.17,0.111,FALSE
8.36,749,207,0.018,0.17,0.111,FALSE
8.36,749,207,0.019,0.17,0.111,FALSE
8.37,749,211,0.018,0.17,0.113,FALSE
8.36,749,211,0.017,0.17,0.111,FALSE
8.37,748,211,0.019,0.17,0.111,FALSE
8.37,749,207,0.018,0.17,0.111,FALSE
8.37,749,207,0.018,0.17,0.113,FALSE
8.37,748,211,0.018,0.17,0.113,FALSE
8.37,749,211,0.018,0.17,0.111,FALSE
8.37,748,211,0.018,0.17,0.111,FALSE
8.37,749,211,0.018,0.17,0.111,FALSE
8.38,749,211,0.018,0.16,0.111,FALSE
8.38,749,211,0.018,0.16,0.111,FALSE
8.37,749,207,0.018,0.16,0.111,FALSE
8.38,749,211,0.017,0.16,0.111,FALSE
8.38,748,211,0.018,0.16,0.111,FALSE
8.38,749,211,0.018,0.16,0.111,FALSE
8.39,749,211,0.018,0.16,0.111,FALSE
8.39,749,211,0.018,0.16,0.111,FALSE
8.38,749,211,0.018,0.16,0.111,FALSE
8.39,749,211,0.018,0.16,0.111,FALSE
8.39,749,211,0.018,0.16,0.109,FALSE
8.38,749,211,0.018,0.15,0.111,FALSE
8.38,749,211,0.019,0.15,0.111,FALSE
8.38,749,211,0.019,0.16,0.111,FALSE
8.38,748,211,0.019,0.16,0.111,FALSE
8.38,749,211,0.019,0.16,0.111,FALSE
8.38,749,211,0.02,0.16,0.111,FALSE
8.38,749,211,0.019,0.16,0.111,FALSE
8.38,749,211,0.019,0.16,0.111,FALSE
8.37,749,211,0.02,0.16,0.111,FALSE
8.37,749,211,0.019,0.16,0.111,FALSE
8.37,749,211,0.019,0.16,0.111,FALSE
8.37,749,211,0.019,0.16,0.113,FALSE
8.37,749,211,0.019,0.16,0.113,FALSE
8.37,749,211,0.02,0.16,0.111,FALSE
8.36,749,211,0.02,0.16,0.113,FALSE
8.36,749,211,0.02,0.16,0.113,FALSE
8.36,749,211,0.02,0.16,0.113,FALSE
8.36,749,211,0.02,0.16,0.113,FALSE
8.36,749,211,0.02,0.16,0.113,FALSE
8.36,749,211,0.02,0.16,0.113,FALSE
8.36,749,211,0.02,0.17,0.111,FALSE
8.36,749,211,0.02,0.16,0.114,FALSE
8.36,749,211,0.021,0.16,0.114,FALSE
8.36,749,211,0.021,0.17,0.114,FALSE
8.36,749,211,0.021,0.17,0.111,FALSE
8.36,749,211,0.022,0.17,0.113,FALSE
8.36,749,211,0.021,0.17,0.111,FALSE
8.37,749,211,0.022,0.17,0.113,FALSE
8.37,749,211,0.021,0.17,0.113,FALSE
8.37,748,211,0.021,0.17,0.111,FALSE
8.37,749,211,0.021,0.17,0.111,FALSE
8.37,748,211,0.021,0.17,0.114,FALSE
8.37,749,211,0.021,0.17,0.113,FALSE
8.37,749,211,0.021,0.17,0.114,FALSE
8.37,749,211,0.021,0.17,0.111,FALSE
8.37,749,211,0.021,0.17,0.111,FALSE
8.37,750,211,0.021,0.17,0.111,FALSE
8.37,749,211,0.019,0.17,0.111,FALSE
8.37,749,211,0.02,0.17,0.111,FALSE
8.37,749,211,0.02,0.17,0.111,FALSE
8.36,749,211,0.019,0.17,0.113,FALSE
8.36,749,211,0.02,0.17,0.114,FALSE
8.37,749,211,0.02,0.17,0.113,FALSE
8.36,749,211,0.019,0.16,0.111,FALSE
8.36,749,211,0.02,0.16,0.114,FALSE
8.36,749,211,0.02,0.16,0.113,FALSE
8.36,749,211,0.02,0.16,0.111,FALSE
8.36,749,211,0.019,0.16,0.111,FALSE
8.35,749,211,0.019,0.17,0.111,FALSE
8.36,749,211,0.019,0.17,0.113,FALSE
8.36,749,211,0.021,0.17,0.114,FALSE
8.36,749,211,0.018,0.17,0.111,FALSE
8.36,750,211,0.018,0.17,0.113,FALSE
8.37,749,211,0.018,0.17,0.113,FALSE
8.37,749,211,0.018,0.17,0.111,FALSE
8.37,749,211,0.018,0.17,0.111,FALSE
8.38,748,211,0.018,0.17,0.111,FALSE
8.39,749,211,0.018,0.17,0.111,FALSE
8.39,749,211,0.018,0.17,0.111,FALSE
8.39,749,211,0.018,0.17,0.111,FALSE
8.4,748,211,0.018,0.17,0.111,FALSE
8.4,748,211,0.018,0.17,0.111,FALSE
8.41,747,211,0.018,0.17,0.109,FALSE
8.41,748,211,0.018,0.17,0.109,FALSE
8.42,748,211,0.018,0.17,0.106,FALSE
8.43,748,211,0.018,0.17,0.109,FALSE
8.44,748,211,0.018,0.17,0.108,FALSE
8.44,747,211,0.017,0.17,0.106,FALSE
8.44,747,211,0.018,0.17,0.108,FALSE
8.45,748,211,0.017,0.17,0.106,FALSE
8.45,747,211,0.017,0.17,0.108,FALSE
8.45,747,211,0.017,0.17,0.108,FALSE
8.45,747,211,0.017,0.17,0.106,FALSE
8.45,747,211,0.017,0.17,0.106,FALSE
8.45,747,211,0.017,0.17,0.105,FALSE
8.45,747,211,0.017,0.17,0.106,FALSE
8.45,747,211,0.017,0.17,0.105,FALSE
8.45,747,211,0.017,0.17,0.104,FALSE
8.45,747,211,0.017,0.17,0.105,FALSE
8.45,747,211,0.017,0.17,0.105,FALSE
8.45,747,211,0.017,0.17,0.105,FALSE
8.46,747,211,0.017,0.17,0.104,FALSE
8.45,747,211,0.018,0.17,0.106,FALSE
8.45,747,211,0.018,0.17,0.104,FALSE
8.45,747,211,0.017,0.16,0.106,FALSE
8.45,747,211,0.017,0.17,0.105,FALSE
8.44,747,211,0.018,0.17,0.105,FALSE
8.44,747,211,0.018,0.17,0.106,FALSE
8.44,747,211,0.018,0.17,0.106,FALSE
8.43,747,211,0.017,0.17,0.105,FALSE
8.42,748,211,0.018,0.17,0.105,FALSE
8.41,748,211,0.018,0.18,0.106,FALSE
8.41,747,211,0.018,0.18,0.106,FALSE
8.41,748,211,0.018,0.18,0.106,FALSE
8.41,748,211,0.018,0.18,0.106,FALSE
8.41,748,211,0.018,0.18,0.106,FALSE
8.4,747,211,0.018,0.18,0.106,FALSE
8.39,749,211,0.018,0.18,0.109,FALSE
8.39,749,211,0.018,0.18,0.108,FALSE
8.38,749,211,0.017,0.18,0.111,FALSE
8.37,749,211,0.017,0.18,0.109,FALSE
8.37,749,211,0.017,0.18,0.109,FALSE
8.36,749,211,0.017,0.18,0.111,FALSE
8.35,749,211,0.017,0.18,0.109,FALSE
8.35,750,211,0.017,0.17,0.109,FALSE
8.35,749,211,0.017,0.17,0.109,FALSE
8.34,749,211,0.017,0.17,0.109,FALSE
8.34,750,211,0.017,0.17,0.111,FALSE
8.33,749,211,0.017,0.17,0.111,FALSE
8.33,749,211,0.017,0.17,0.111,FALSE
8.32,750,211,0.017,0.17,0.111,FALSE
8.32,750,211,0.017,0.17,0.111,FALSE
8.32,749,211,0.017,0.16,0.111,FALSE
8.32,751,211,0.017,0.16,0.111,FALSE
8.32,750,211,0.017,0.16,0.111,FALSE
8.31,749,211,0.017,0.16,0.111,FALSE
8.31,751,211,0.017,0.16,0.111,FALSE
8.31,750,211,0.016,0.16,0.111,FALSE
8.31,750,211,0.016,0.16,0.111,FALSE
8.31,751,211,0.016,0.16,0.111,FALSE
8.31,751,211,0.016,0.16,0.111,FALSE
8.31,750,211,0.016,0.17,0.113,FALSE
8.3,751,211,0.017,0.17,0.114,FALSE
8.31,750,211,0.017,0.17,0.113,FALSE
8.3,751,211,0.018,0.17,0.113,FALSE
8.31,751,211,0.017,0.17,0.114,FALSE
8.3,751,211,0.017,0.18,0.114,FALSE
8.3,751,211,0.017,0.18,0.113,FALSE
8.3,751,211,0.017,0.18,0.113,FALSE
8.3,751,211,0.017,0.18,0.114,FALSE
8.3,751,211,0.016,0.18,0.113,FALSE
8.3,751,211,0.017,0.18,0.113,FALSE
8.3,751,211,0.016,0.18,0.114,FALSE
8.3,751,211,0.016,0.18,0.113,FALSE
8.3,751,211,0.016,0.18,0.114,FALSE
8.3,751,211,0.016,0.18,0.114,FALSE
8.3,751,211,0.016,0.18,0.114,FALSE
8.3,751,211,0.016,0.18,0.114,FALSE
8.3,751,211,0.016,0.17,0.114,FALSE
8.3,751,211,0.016,0.17,0.114,FALSE
8.3,751,211,0.016,0.17,0.114,FALSE
8.3,751,211,0.016,0.17,0.114,FALSE
8.3,751,211,0.016,0.17,0.114,FALSE
8.3,750,211,0.015,0.17,0.114,FALSE
